Format Version,1.23,Take Name,Take 2019-05-30 01.08.46 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-05-30 01.17.24.067 PM,Total Frames in Take,25912,Total Exported Frames,25912,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Local

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7","40280E82E311E995299424601851A7"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
24870,207.250000,-0.025492,0.955029,-0.188247,-0.227667,8.081488,20.306610,-169.331131
24871,207.258333,-0.029304,0.956316,-0.187966,-0.221969,8.270762,20.266495,-169.300217
24872,207.266667,-0.012507,0.956597,-0.195486,-0.215755,8.436140,20.334158,-169.250488
24873,207.275000,-0.031706,0.950246,-0.215667,-0.222521,8.614848,20.129879,-169.017593
24874,207.283333,-0.037260,0.955488,-0.192511,-0.220442,8.655574,20.316715,-169.073029
24875,207.291667,-0.025733,0.959705,-0.180137,-0.214136,8.700319,20.312424,-169.246536
24876,207.300000,-0.022423,0.961218,-0.180246,-0.207529,9.016826,20.184643,-169.460495
24877,207.308333,-0.030175,0.960871,-0.182391,-0.206276,9.265422,19.914509,-169.679840
24878,207.316667,-0.008388,0.961950,-0.189137,-0.196998,9.507718,19.787533,-170.012634
24879,207.325000,-0.024444,0.962337,-0.187628,-0.195207,9.771820,19.452190,-170.421768
24880,207.333333,-0.019568,0.963140,-0.188012,-0.191387,10.030959,19.155806,-170.863037
24881,207.341667,-0.026699,0.959701,-0.212333,-0.182141,10.315349,18.791294,-171.422760
24882,207.350000,-0.003820,0.963776,-0.195103,-0.181813,10.380450,18.961382,-171.984329
24883,207.358333,0.006029,0.966975,-0.193615,-0.165642,10.626264,18.850542,-172.649597
24884,207.366667,-0.001152,0.965360,-0.194775,-0.173615,10.604210,18.799475,-173.023407
24885,207.375000,-0.001903,0.958870,-0.232000,-0.163526,10.772861,18.470760,-173.236679
24886,207.383333,-0.012380,0.963407,-0.205008,-0.172235,10.592970,18.890907,-173.487030
24887,207.391667,-0.006453,0.965301,-0.197320,-0.170930,10.457439,19.189007,-173.660690
24888,207.400000,-0.005141,0.967237,-0.191574,-0.166509,10.330414,19.501450,-173.831055
24889,207.408333,-0.017717,0.967233,-0.188153,-0.169543,10.161778,19.764357,-174.105408
24890,207.416667,-0.024662,0.966439,-0.195207,-0.165175,9.940823,19.756580,-174.367981
24891,207.425000,-0.024855,0.968900,-0.180586,-0.167345,9.704100,20.014908,-174.772461
24892,207.433333,-0.026226,0.969346,-0.177675,-0.167664,9.437587,20.095549,-175.280182
24893,207.441667,-0.031975,0.966533,-0.190904,-0.168367,9.217939,19.981701,-175.785690
24894,207.450000,-0.046312,0.966710,-0.184753,-0.170863,9.018709,20.002514,-176.562668
24895,207.458333,-0.031086,0.966167,-0.192967,-0.168280,8.735350,20.069025,-177.556030
24896,207.466667,-0.039380,0.965883,-0.191348,-0.170014,8.571310,20.040951,-178.546158
24897,207.475000,-0.039798,0.967770,-0.182993,-0.168381,8.396418,20.057045,-179.708008
24898,207.483333,-0.061160,0.955673,-0.234722,-0.166897,8.251799,19.581430,-180.745697
24899,207.491667,-0.058395,0.964841,-0.175177,-0.187041,8.072688,19.586226,-181.551346
24900,207.500000,-0.064812,0.952028,-0.246064,-0.169983,7.913220,19.512550,-182.525925
24901,207.508333,-0.046675,0.956263,-0.236252,-0.166034,7.753491,19.437458,-182.963318
24902,207.516667,-0.040395,0.960290,-0.214386,-0.173928,7.542668,19.675215,-183.583267
24903,207.525000,-0.060462,0.957831,-0.224046,-0.169431,7.366820,19.911009,-184.270096
24904,207.533333,-0.071591,0.956906,-0.221336,-0.173828,7.093640,20.144094,-184.856293
24905,207.541667,-0.069129,0.959884,-0.204435,-0.179026,6.925671,20.534845,-185.587952
24906,207.550000,-0.071555,0.963804,-0.183314,-0.179882,6.725086,20.731453,-186.337723
24907,207.558333,-0.084770,0.962054,-0.185749,-0.181007,6.623592,20.767046,-187.133530
24908,207.566667,-0.087360,0.961513,-0.187532,-0.180814,6.609333,20.782017,-188.096115
24909,207.575000,-0.071419,0.964460,-0.184034,-0.175636,6.606475,20.804033,-189.329071
24910,207.583333,-0.060870,0.964073,-0.182201,-0.183470,6.642127,20.750189,-190.540848
24911,207.591667,-0.074977,0.957386,-0.215931,-0.176536,6.882837,20.215075,-192.187912
24912,207.600000,-0.067963,0.955048,-0.226010,-0.179400,7.102928,19.872219,-193.613174
24913,207.608333,-0.057116,0.955275,-0.218165,-0.191288,7.157963,19.736485,-195.198975
24914,207.616667,-0.073291,0.949023,-0.241075,-0.189388,7.444239,19.236513,-196.545181
24915,207.625000,-0.049537,0.949626,-0.251823,-0.179837,7.833956,19.039270,-197.737167
24916,207.633333,-0.041111,0.950971,-0.254603,-0.170710,8.038144,19.053560,-198.878006
24917,207.641667,-0.037338,0.952341,-0.256404,-0.160964,8.170872,19.190809,-199.885468
24918,207.650000,-0.037064,0.956255,-0.242964,-0.158652,8.448037,19.191742,-200.883072
24919,207.658333,-0.039050,0.957110,-0.242483,-0.153680,8.584991,19.166521,-201.995514
24920,207.666667,-0.061600,0.947077,-0.281730,-0.140991,8.961574,18.701939,-203.288483
24921,207.675000,-0.039175,0.955677,-0.250880,-0.149020,8.867684,18.813457,-205.118484
24922,207.683333,-0.045068,0.947956,-0.277270,-0.149903,9.029479,18.388058,-206.920410
24923,207.691667,-0.008251,0.947577,-0.286323,-0.141594,9.081206,18.091291,-208.895493
24924,207.700000,-0.043617,0.945560,-0.282009,-0.156475,8.931597,18.064892,-210.207077
24925,207.708333,-0.010192,0.939230,-0.309996,-0.147128,9.014056,17.443810,-210.871338
24926,207.716667,-0.048663,0.936289,-0.318313,-0.140255,9.257586,17.590721,-211.360519
24927,207.725000,-0.031150,0.950550,-0.276860,-0.137234,9.244848,18.185705,-211.731628
24928,207.733333,-0.031354,0.946824,-0.282082,-0.151563,9.374952,18.946800,-211.824554
24929,207.741667,-0.045127,0.949842,-0.279984,-0.131801,9.560248,18.941305,-211.848190
24930,207.750000,-0.065655,0.955634,-0.253275,-0.135298,9.671872,19.576721,-212.277573
24931,207.758333,-0.085370,0.955774,-0.249644,-0.129944,9.833705,19.858711,-212.646484
24932,207.766667,-0.061732,0.954846,-0.262457,-0.124800,10.036474,20.394632,-213.431335
24933,207.775000,,,,,,,
24934,207.783333,-0.024624,0.959889,-0.248149,-0.128176,10.402982,20.886547,-215.966461
24935,207.791667,-0.014551,0.954842,-0.281076,-0.095189,10.967103,20.414005,-217.385559
24936,207.800000,-0.040911,0.960890,-0.245641,-0.121147,10.943041,21.020010,-218.980713
24937,207.808333,-0.034114,0.956362,-0.266515,-0.114798,10.975976,21.003683,-220.044418
24938,207.816667,-0.042486,0.944577,-0.309226,-0.101731,11.242807,20.440411,-220.848755
24939,207.825000,-0.036201,0.952485,-0.282998,-0.106652,11.005173,20.821445,-221.112610
24940,207.833333,-0.037843,0.956549,-0.255406,-0.135464,10.780620,21.270657,-220.953079
24941,207.841667,-0.054302,0.964442,-0.218349,-0.138660,10.477981,21.723108,-220.787842
24942,207.850000,-0.062702,0.967931,-0.199889,-0.138643,10.324555,21.980928,-220.289948
24943,207.858333,-0.052840,0.972852,-0.185547,-0.127828,10.147866,22.347561,-219.924622
24944,207.866667,-0.063579,0.974722,-0.166907,-0.134229,9.903493,22.642265,-219.297867
24945,207.875000,-0.079509,0.976628,-0.147407,-0.134714,9.779115,22.890627,-218.861938
24946,207.883333,-0.070314,0.979929,-0.123957,-0.139389,9.579757,23.360903,-218.310593
24947,207.891667,-0.076239,0.981385,-0.091639,-0.150577,9.345963,23.787481,-217.859772
24948,207.900000,-0.079624,0.981312,-0.076623,-0.157529,9.315207,24.070410,-217.436844
24949,207.908333,-0.084964,0.981205,-0.058385,-0.163121,9.335750,24.285103,-217.094208
24950,207.916667,-0.085360,0.981844,-0.040989,-0.164366,9.408540,24.414513,-216.895325
24951,207.925000,-0.081706,0.982077,-0.027896,-0.167540,9.541621,24.526554,-216.756607
24952,207.933333,-0.083858,0.982605,-0.015008,-0.165012,9.706250,24.522499,-216.877823
24953,207.941667,-0.079534,0.982756,-0.006103,-0.166814,10.038500,24.566483,-217.168457
24954,207.950000,-0.072548,0.982692,-0.000756,-0.170449,10.327510,24.621819,-217.639542
24955,207.958333,-0.065978,0.982682,0.000992,-0.173155,10.687619,24.689581,-218.373077
24956,207.966667,-0.059927,0.983263,-0.002813,-0.172031,11.084408,24.691429,-219.353622
24957,207.975000,-0.047354,0.984239,-0.009667,-0.170109,11.525234,24.698648,-220.467087
24958,207.983333,-0.034320,0.985048,-0.018999,-0.167756,11.971789,24.612669,-221.770767
24959,207.991667,-0.026165,0.985014,-0.029156,-0.167968,12.440653,24.423117,-223.124405
24960,208.000000,-0.012688,0.984598,-0.043828,-0.168774,12.831238,24.178930,-224.658279
24961,208.008333,-0.006213,0.983208,-0.057160,-0.173192,13.225950,23.885008,-226.181671
24962,208.016667,-0.000396,0.981739,-0.075127,-0.174769,13.551199,23.466949,-227.815338
24963,208.025000,0.019455,0.979223,-0.096179,-0.177461,13.861788,23.078781,-229.369003
24964,208.033333,0.012826,0.977010,-0.119660,-0.175979,13.992632,22.449068,-231.031326
24965,208.041667,0.017486,0.975804,-0.116970,-0.183899,13.949430,22.131891,-232.615021
24966,208.050000,0.022790,0.972386,-0.137997,-0.186821,13.861280,21.740036,-234.177216
24967,208.058333,0.020772,0.969944,-0.152175,-0.188730,13.668731,21.318359,-235.661819
24968,208.066667,0.017541,0.968092,-0.159697,-0.192320,13.316650,20.882700,-236.958664
24969,208.075000,0.017238,0.963110,-0.177346,-0.201669,12.956042,20.483803,-238.365601
24970,208.083333,0.008497,0.959749,-0.187498,-0.208938,12.461262,20.095072,-239.579041
24971,208.091667,0.008839,0.959287,-0.188254,-0.210361,12.042370,19.512636,-240.761490
24972,208.100000,-0.002481,0.951587,-0.223480,-0.211027,11.694797,19.146452,-241.892105
24973,208.108333,-0.009777,0.952265,-0.226500,-0.204434,11.051950,18.671839,-243.012909
24974,208.116667,-0.015413,0.946942,-0.254624,-0.195525,10.714105,18.222189,-244.286133
24975,208.125000,-0.010388,0.948174,-0.253474,-0.191337,10.305408,17.803488,-245.572372
24976,208.133333,-0.004198,0.940327,-0.275147,-0.200154,10.001193,17.735983,-247.027542
24977,208.141667,0.004111,0.937079,-0.286814,-0.199008,9.765552,17.435623,-248.468430
24978,208.150000,0.011779,0.922539,-0.327273,-0.204147,10.037781,16.787914,-249.563980
24979,208.158333,0.006516,0.921120,-0.334649,-0.198758,9.987029,16.807581,-250.203247
24980,208.166667,0.005034,0.922643,-0.330790,-0.198199,10.193564,16.909990,-250.582214
24981,208.175000,-0.000865,0.920205,-0.338962,-0.195771,10.555498,16.919693,-250.752304
24982,208.183333,0.014897,0.927253,-0.318308,-0.196622,10.682374,17.492628,-250.840637
24983,208.191667,0.016964,0.936864,-0.284487,-0.202644,10.854383,17.901283,-251.051956
24984,208.200000,-0.011917,0.929636,-0.312080,-0.195555,11.238673,17.863573,-251.157516
24985,208.208333,0.016039,0.942115,-0.274804,-0.191430,11.499257,17.613115,-251.547241
24986,208.216667,0.028352,0.941865,-0.275948,-0.189576,11.615083,17.712767,-252.366425
24987,208.225000,0.007669,0.936418,-0.301601,-0.179165,11.573896,17.882051,-253.393585
24988,208.233333,0.028520,0.934111,-0.310480,-0.173855,11.732798,17.546885,-254.472046
24989,208.241667,0.039367,0.928906,-0.325038,-0.173016,11.671038,17.288445,-255.516022
24990,208.250000,0.030749,0.929958,-0.322481,-0.173895,11.568392,17.001081,-256.308929
24991,208.258333,0.029001,0.929765,-0.320531,-0.178762,11.396470,16.998289,-256.683777
24992,208.266667,0.014135,0.929787,-0.321630,-0.178470,11.211453,17.074362,-256.656036
24993,208.275000,0.003551,0.935511,-0.304004,-0.179969,10.928869,17.647741,-256.431000
24994,208.283333,0.006963,0.944305,-0.274047,-0.182040,10.656836,18.402342,-256.224091
24995,208.291667,-0.000530,0.948337,-0.264252,-0.175579,10.488335,18.859770,-256.164368
24996,208.300000,-0.012757,0.953487,-0.244111,-0.176382,10.290070,19.402081,-256.263184
24997,208.308333,-0.015759,0.961531,-0.209264,-0.177254,10.201840,19.291214,-256.490906
24998,208.316667,-0.013986,0.956676,-0.238987,-0.165710,9.954812,19.665197,-257.232910
24999,208.325000,-0.028418,0.955191,-0.242485,-0.167341,10.029266,19.485266,-258.309814
25000,208.333333,-0.028415,0.950313,-0.262272,-0.165263,10.163408,19.126459,-259.724701
25001,208.341667,-0.007194,0.946270,-0.282472,-0.157260,10.282942,18.678001,-261.347809
25002,208.350000,-0.008935,0.943073,-0.292577,-0.157899,10.528757,18.059185,-262.757172
25003,208.358333,0.007852,0.933836,-0.325244,-0.148681,10.907883,17.749422,-264.111633
25004,208.366667,0.001472,0.936867,-0.317560,-0.146403,11.193264,17.404675,-264.672455
25005,208.375000,0.012123,0.939073,-0.309985,-0.147999,11.465501,17.699198,-264.999481
25006,208.383333,0.006549,0.942844,-0.295449,-0.153991,11.553909,18.220911,-264.796143
25007,208.391667,0.002966,0.949504,-0.274411,-0.152090,11.576749,18.693981,-264.629608
25008,208.400000,-0.025806,0.952616,-0.265415,-0.146325,11.673037,18.835075,-264.472534
25009,208.408333,-0.013336,0.961484,-0.225029,-0.157268,11.398572,19.450518,-264.551483
25010,208.416667,-0.008757,0.963640,-0.214221,-0.159473,11.235077,19.681864,-264.732117
25011,208.425000,-0.014383,0.967388,-0.204929,-0.148181,11.055226,19.725439,-265.176971
25012,208.433333,-0.016669,0.968927,-0.193863,-0.152712,10.800288,19.879484,-265.664703
25013,208.441667,-0.010668,0.969485,-0.193369,-0.150310,10.605664,19.963617,-266.516327
25014,208.450000,-0.016686,0.969254,-0.196552,-0.147093,10.410123,19.858484,-267.659698
25015,208.458333,-0.017942,0.968897,-0.202067,-0.141722,10.131214,19.784313,-268.992554
25016,208.466667,-0.024620,0.966365,-0.207808,-0.149496,9.930078,19.729168,-270.317261
25017,208.475000,-0.020081,0.964619,-0.214899,-0.151408,9.693769,19.581070,-271.726685
25018,208.483333,-0.029591,0.962574,-0.222914,-0.151279,9.587787,19.364756,-273.062775
25019,208.491667,-0.030007,0.962147,-0.224485,-0.151588,9.462021,19.147243,-274.231079
25020,208.500000,-0.028743,0.961504,-0.224856,-0.155318,9.453834,19.167732,-275.296753
25021,208.508333,-0.029530,0.962628,-0.218314,-0.157524,9.439396,19.138479,-276.254089
25022,208.516667,-0.034832,0.963874,-0.212129,-0.157276,9.419211,19.040197,-277.194153
25023,208.525000,-0.040067,0.964248,-0.209190,-0.157674,9.488605,18.912670,-278.178955
25024,208.533333,-0.029673,0.964769,-0.207294,-0.159276,9.538086,18.902897,-279.186737
25025,208.541667,-0.051582,0.959119,-0.225415,-0.163149,9.791204,18.739874,-280.275055
25026,208.550000,-0.021879,0.962154,-0.218661,-0.161146,9.879696,18.791077,-281.479706
25027,208.558333,-0.021800,0.963459,-0.213416,-0.160393,10.084081,18.548990,-282.871704
25028,208.566667,-0.012985,0.958080,-0.235826,-0.162172,10.392753,18.382998,-284.675903
25029,208.575000,-0.025571,0.952268,-0.262425,-0.153834,10.767349,17.835976,-286.694122
25030,208.583333,-0.015047,0.941753,-0.298971,-0.153267,10.912958,17.407711,-288.851105
25031,208.591667,0.010292,0.937026,-0.305699,-0.168597,11.157817,17.036068,-290.989624
25032,208.600000,0.025577,0.928909,-0.327219,-0.171468,11.376758,16.401104,-292.792114
25033,208.608333,0.029948,0.919274,-0.352964,-0.171624,11.649932,15.843646,-294.250793
25034,208.616667,0.028670,0.914228,-0.362493,-0.178787,11.874902,15.460716,-295.387939
25035,208.625000,0.034884,0.910589,-0.369546,-0.181789,12.121590,15.328993,-296.271973
25036,208.633333,0.036738,0.909298,-0.370653,-0.185590,12.376900,15.306679,-297.049255
25037,208.641667,0.038673,0.907909,-0.373197,-0.186895,12.557313,15.271356,-297.773407
25038,208.650000,0.044271,0.906676,-0.375017,-0.187993,12.757871,15.271039,-298.512390
25039,208.658333,0.049666,0.906576,-0.375344,-0.186470,13.029696,15.247893,-299.225830
25040,208.666667,0.060149,0.904674,-0.378057,-0.187135,13.188251,15.263838,-299.699432
25041,208.675000,0.061783,0.906619,-0.373252,-0.186836,13.308273,15.468703,-299.857971
25042,208.683333,0.057634,0.910637,-0.362900,-0.189003,13.339194,15.892177,-299.594177
25043,208.691667,0.051011,0.918188,-0.344734,-0.188379,13.288800,16.557373,-299.082458
25044,208.700000,0.045114,0.927739,-0.319985,-0.186747,13.132884,17.388945,-298.401093
25045,208.708333,0.033610,0.937435,-0.295513,-0.180991,12.953216,18.284536,-297.718567
25046,208.716667,0.025421,0.946263,-0.270232,-0.175825,12.653645,19.116344,-297.095276
25047,208.725000,0.018018,0.954357,-0.243507,-0.171994,12.284032,19.829382,-296.581268
25048,208.733333,0.003768,0.960383,-0.224257,-0.165406,11.942842,20.173687,-296.293640
25049,208.741667,-0.004355,0.964560,-0.205628,-0.165293,11.566957,20.406254,-296.168152
25050,208.750000,-0.001948,0.961741,-0.215738,-0.168843,11.408970,20.695683,-296.348083
25051,208.758333,-0.023183,0.966642,-0.200562,-0.157611,11.184597,20.380692,-296.806610
25052,208.766667,-0.022978,0.967716,-0.193287,-0.160117,11.162460,20.190144,-297.551849
25053,208.775000,-0.019210,0.969784,-0.182975,-0.160221,11.344343,19.893780,-298.378662
25054,208.783333,-0.058066,0.960232,-0.228425,-0.149684,11.893179,19.066036,-299.237885
25055,208.791667,-0.048649,0.959542,-0.234417,-0.148190,12.367945,19.064640,-300.004669
25056,208.800000,-0.013806,0.960053,-0.241832,-0.140090,12.726244,19.258087,-300.584015
25057,208.808333,0.013212,0.965095,-0.219084,-0.142893,13.303307,19.762556,-301.032990
25058,208.816667,0.012954,0.964528,-0.220202,-0.145015,13.813843,19.797258,-301.333099
25059,208.825000,0.033619,0.967498,-0.208008,-0.139823,14.497731,19.989544,-301.825623
25060,208.833333,0.028715,0.968563,-0.203009,-0.140884,15.101979,19.888308,-302.460327
25061,208.841667,0.040060,0.965188,-0.217067,-0.140317,15.480272,19.691584,-303.270569
25062,208.850000,0.046606,0.963097,-0.228110,-0.135047,15.977944,19.342785,-304.347595
25063,208.858333,0.058544,0.959483,-0.242941,-0.130174,16.452829,18.725254,-305.522369
25064,208.866667,0.063768,0.955605,-0.262817,-0.116964,16.921911,18.066063,-306.864777
25065,208.875000,0.076137,0.950168,-0.280483,-0.112750,17.327251,17.539764,-308.107269
25066,208.883333,0.093285,0.940847,-0.305400,-0.113293,17.583641,17.195885,-309.184540
25067,208.891667,0.084058,0.941974,-0.304249,-0.114245,17.535374,16.761112,-309.929321
25068,208.900000,0.081593,0.940214,-0.308702,-0.118507,17.320326,16.782093,-310.441650
25069,208.908333,0.076154,0.941373,-0.304404,-0.123916,16.861343,17.085615,-310.683960
25070,208.916667,0.065457,0.944469,-0.294266,-0.130770,16.212128,17.493366,-310.757172
25071,208.925000,0.052180,0.948684,-0.281207,-0.134901,15.453961,17.991976,-310.794891
25072,208.933333,0.043752,0.952021,-0.268379,-0.140407,14.666028,18.449045,-310.826385
25073,208.941667,0.022895,0.956889,-0.252860,-0.141074,13.901934,18.781595,-310.942993
25074,208.950000,0.008808,0.959164,-0.245888,-0.139520,13.143129,18.937096,-311.130920
25075,208.958333,-0.005062,0.961299,-0.240132,-0.134964,12.453483,18.882170,-311.516693
25076,208.966667,-0.013880,0.962215,-0.238832,-0.130032,11.814097,18.656094,-312.083374
25077,208.975000,-0.022173,0.959075,-0.252248,-0.126704,11.289199,18.389471,-312.846069
25078,208.983333,-0.025714,0.959921,-0.251110,-0.121795,10.840871,18.062500,-313.826691
25079,208.991667,-0.030507,0.954150,-0.273840,-0.116953,10.502981,17.712782,-314.879089
25080,209.000000,-0.030604,0.952236,-0.280832,-0.115943,10.346449,17.378328,-315.913544
25081,209.008333,-0.030158,0.947846,-0.297318,-0.110813,10.233088,17.388563,-316.717468
25082,209.016667,-0.026199,0.947513,-0.297854,-0.113210,10.214760,17.622747,-317.098877
25083,209.025000,-0.027991,0.950457,-0.287702,-0.114343,10.271702,18.063793,-317.139374
25084,209.033333,-0.025990,0.954361,-0.273296,-0.117595,10.345615,18.648594,-316.972168
25085,209.041667,-0.029763,0.959343,-0.253578,-0.120302,10.464469,19.233217,-316.736755
25086,209.050000,-0.023472,0.963741,-0.235905,-0.122480,10.649911,19.809172,-316.545990
25087,209.058333,-0.029739,0.967607,-0.216936,-0.125666,10.944801,20.183861,-316.433624
25088,209.066667,-0.027404,0.971400,-0.201538,-0.122533,11.220190,20.479273,-316.472778
25089,209.075000,-0.027797,0.972574,-0.202388,-0.111207,11.503896,20.561119,-316.778625
25090,209.083333,-0.013504,0.975698,-0.189429,-0.109304,11.651157,20.784050,-317.172638
25091,209.091667,-0.021429,0.976616,-0.190225,-0.097862,11.952246,20.533146,-317.953033
25092,209.100000,-0.013556,0.976266,-0.193265,-0.096799,12.220373,20.403042,-318.851013
25093,209.108333,-0.003638,0.974262,-0.205072,-0.093519,12.555356,20.193192,-319.903625
25094,209.116667,0.005357,0.972912,-0.211289,-0.093648,12.974941,19.964359,-320.943970
25095,209.125000,0.014119,0.971250,-0.217960,-0.094699,13.425016,19.791742,-322.041443
25096,209.133333,0.025542,0.967872,-0.226685,-0.105761,13.737139,19.680695,-322.999512
25097,209.141667,0.021491,0.968291,-0.221074,-0.114352,14.041379,19.441942,-323.911591
25098,209.150000,0.027810,0.966568,-0.222014,-0.125233,14.161858,19.416363,-324.659668
25099,209.158333,0.010208,0.963108,-0.237293,-0.126532,14.226319,19.092010,-325.296509
25100,209.166667,0.013064,0.963568,-0.230254,-0.135462,14.055029,19.147379,-325.794952
25101,209.175000,0.007906,0.963819,-0.227371,-0.138896,13.814132,19.152672,-326.295746
25102,209.183333,0.031255,0.967171,-0.202616,-0.150171,13.428415,19.617697,-326.806854
25103,209.191667,0.021607,0.966549,-0.200675,-0.158258,12.966712,19.596731,-327.431732
25104,209.200000,0.017197,0.965932,-0.201442,-0.161558,12.573854,19.639088,-328.292145
25105,209.208333,0.013811,0.963891,-0.209531,-0.163771,12.168306,19.557301,-329.426361
25106,209.216667,0.006096,0.960370,-0.223718,-0.166139,11.816820,19.459143,-330.802765
25107,209.225000,0.014281,0.955510,-0.241128,-0.169272,11.401917,19.306837,-332.289154
25108,209.233333,0.009528,0.951756,-0.252519,-0.174079,11.122121,18.962772,-333.816101
25109,209.241667,-0.003752,0.946789,-0.271191,-0.173296,10.885925,18.619110,-335.233368
25110,209.250000,-0.000449,0.944882,-0.275533,-0.176860,10.596880,18.704739,-336.155853
25111,209.258333,0.000874,0.944789,-0.271400,-0.183618,10.363375,19.052595,-336.552765
25112,209.266667,-0.007460,0.945451,-0.263642,-0.191208,10.086117,19.438700,-336.716522
25113,209.275000,-0.009779,0.947372,-0.249475,-0.200381,9.859907,19.820587,-336.790985
25114,209.283333,-0.011630,0.948292,-0.235173,-0.212843,9.669471,20.089077,-336.868805
25115,209.291667,-0.011274,0.948709,-0.220738,-0.226049,9.512298,20.326923,-337.001251
25116,209.300000,-0.010095,0.947093,-0.214426,-0.238608,9.407672,20.383669,-337.134430
25117,209.308333,-0.006562,0.948171,-0.200526,-0.246412,9.426347,20.438772,-337.422516
25118,209.316667,-0.005070,0.945634,-0.197585,-0.258285,9.450758,20.421618,-337.786499
25119,209.325000,-0.014111,0.944105,-0.189428,-0.269413,9.582314,20.218405,-338.272980
25120,209.333333,-0.005255,0.940755,-0.194495,-0.277711,9.644489,20.237120,-338.887939
25121,209.341667,0.007934,0.937593,-0.191094,-0.290414,9.679987,20.250502,-339.643250
25122,209.350000,0.015372,0.933608,-0.193358,-0.301252,9.722548,20.163937,-340.508453
25123,209.358333,0.014945,0.930795,-0.196164,-0.308087,9.756049,20.068718,-341.436127
25124,209.366667,0.013322,0.928588,-0.199904,-0.312385,9.774067,20.054861,-342.259491
25125,209.375000,0.025235,0.928125,-0.200363,-0.312733,9.729373,20.252365,-342.988312
25126,209.383333,0.022061,0.928724,-0.198648,-0.312288,9.724210,20.336876,-343.546692
25127,209.391667,0.019500,0.929086,-0.193321,-0.314717,9.662780,20.538361,-343.923126
25128,209.400000,0.024468,0.929502,-0.181042,-0.320391,9.560185,20.830826,-344.169495
25129,209.408333,0.020058,0.927228,-0.173991,-0.331020,9.478725,20.929813,-344.429535
25130,209.416667,0.029610,0.920926,-0.169227,-0.349829,9.329676,21.063332,-344.802765
25131,209.425000,0.036723,0.912124,-0.167796,-0.372192,9.215203,21.073870,-345.301331
25132,209.433333,0.044723,0.903822,-0.172531,-0.389023,9.151916,21.019518,-346.019501
25133,209.441667,0.043870,0.895444,-0.180728,-0.404467,9.114999,20.837364,-346.814789
25134,209.450000,0.051026,0.890072,-0.188885,-0.411691,9.070941,20.703556,-347.623444
25135,209.458333,0.068549,0.888105,-0.194145,-0.410947,9.031006,20.684927,-348.349976
25136,209.466667,0.065506,0.888452,-0.201266,-0.407253,9.026329,20.627281,-348.976501
25137,209.475000,0.082716,0.893259,-0.199168,-0.394435,8.962026,20.867111,-349.515503
25138,209.483333,0.065685,0.898461,-0.197402,-0.386634,8.881550,21.077957,-349.706970
25139,209.491667,0.058976,0.905454,-0.188584,-0.375647,8.782056,21.513760,-349.574799
25140,209.500000,0.041621,0.915838,-0.171821,-0.360536,8.640411,22.044773,-349.086609
25141,209.508333,0.024077,0.924255,-0.147716,-0.351216,8.454958,22.771639,-348.108185
25142,209.516667,0.023073,0.931158,-0.119776,-0.343607,8.238018,23.668863,-347.022644
25143,209.525000,-0.004503,0.939525,-0.097904,-0.328158,7.873755,24.192627,-346.033081
25144,209.533333,-0.027644,0.942863,-0.058669,-0.326809,7.538363,24.752176,-344.968903
25145,209.541667,-0.052613,0.944022,-0.040104,-0.323182,7.184195,25.244045,-344.062347
25146,209.550000,-0.066581,0.944909,-0.015753,-0.320103,6.864139,26.046080,-343.205719
25147,209.558333,-0.076187,0.946534,0.001473,-0.313476,6.490049,26.711744,-342.419586
25148,209.566667,-0.097956,0.945802,0.018435,-0.309070,6.268454,27.325396,-341.925537
25149,209.575000,-0.106882,0.945812,0.029937,-0.305154,6.093761,27.870617,-341.651489
25150,209.583333,-0.101044,0.947275,0.037510,-0.301750,5.991658,28.439390,-341.593567
25151,209.591667,-0.109335,0.947910,0.043223,-0.296048,5.992423,28.796185,-341.807831
25152,209.600000,-0.101933,0.952128,0.025134,-0.287107,6.074678,29.045120,-342.259583
25153,209.608333,-0.109776,0.951664,0.037566,-0.284383,6.202593,29.273582,-342.992584
25154,209.616667,-0.106203,0.954212,0.024957,-0.278529,6.347400,29.319805,-343.994659
25155,209.625000,-0.091805,0.956984,0.025677,-0.274034,6.496022,29.372704,-345.013184
25156,209.633333,-0.089271,0.959932,-0.005388,-0.265581,6.664384,29.097763,-346.236267
25157,209.641667,-0.100534,0.959897,-0.022282,-0.260757,6.891211,28.805605,-347.365173
25158,209.650000,-0.091442,0.959942,-0.026316,-0.263549,7.037211,28.777206,-348.326813
25159,209.658333,-0.087779,0.960301,-0.033846,-0.262623,7.072833,28.564817,-349.294281
25160,209.666667,-0.093282,0.959893,-0.041970,-0.261041,7.085743,28.135698,-350.310883
